mag,col,sigma
10.88888888888889,-1.696969696969697,21.726207006021177
11.050505050505052,-1.696969696969697,23.067360613651804
11.212121212121213,-1.696969696969697,27.133385176304856
11.373737373737374,-1.696969696969697,27.133385176304856
11.535353535353536,-1.696969696969697,37.21945983957576
11.696969696969697,-1.696969696969697,37.21945983957576
11.85858585858586,-1.696969696969697,39.46814584218324
12.02020202020202,-1.696969696969697,46.19086406861099
12.181818181818183,-1.696969696969697,46.19086406861099
12.343434343434344,-1.696969696969697,46.19086406861099
12.505050505050505,-1.696969696969697,46.19086406861099
12.666666666666668,-1.696969696969697,46.25392072946117
12.828282828282829,-1.696969696969697,55.87840006869087
12.989898989898991,-1.696969696969697,55.87840006869087
13.151515151515152,-1.696969696969697,55.87840006869087
13.313131313131315,-1.696969696969697,55.87840006869087
13.474747474747476,-1.696969696969697,56.29509264434471
13.636363636363637,-1.696969696969697,56.29509264434471
13.7979797979798,-1.696969696969697,56.29509264434471
13.95959595959596,-1.696969696969697,56.29509264434471
14.121212121212123,-1.696969696969697,56.29509264434471
14.282828282828284,-1.696969696969697,56.29509264434471
14.444444444444445,-1.696969696969697,56.29509264434471
14.606060606060607,-1.696969696969697,56.29509264434471
14.767676767676768,-1.696969696969697,55.654803627155815
14.92929292929293,-1.696969696969697,55.654803627155815
15.090909090909092,-1.696969696969697,55.654803627155815
15.252525252525254,-1.696969696969697,45.016736554030004
15.414141414141415,-1.696969696969697,45.016736554030004
15.575757575757576,-1.696969696969697,44.29367583711862
15.737373737373739,-1.696969696969697,41.46903187542542
15.8989898989899,-1.696969696969697,41.46903187542542
16.060606060606062,-1.696969696969697,26.488769174099023
16.22222222222222,-1.696969696969697,26.488769174099023
16.383838383838388,-1.696969696969697,26.488769174099023
16.545454545454547,-1.696969696969697,21.967788044550538
16.707070707070706,-1.696969696969697,14.695300831103458
16.868686868686872,-1.696969696969697,14.695300831103458
17.03030303030303,-1.696969696969697,14.043853029156267
