mag,col,sigma
2.0,-1.0,118585.76921247793
2.1616161616161618,-1.0,118585.76921247793
2.323232323232323,-1.0,118585.76921247793
2.484848484848485,-1.0,87509.30903403295
2.6464646464646466,-1.0,87509.30903403295
2.808080808080808,-1.0,87509.30903403295
2.9696969696969697,-1.0,87509.30903403295
3.1313131313131315,-1.0,87509.30903403295
3.2929292929292933,-1.0,87509.30903403295
3.4545454545454546,-1.0,87509.30903403295
3.6161616161616164,-1.0,87509.30903403295
3.7777777777777777,-1.0,87509.30903403295
3.9393939393939394,-1.0,87509.30903403295
4.101010101010101,-1.0,87509.30903403295
4.262626262626263,-1.0,87509.30903403295
4.424242424242424,-1.0,87509.30903403295
4.5858585858585865,-1.0,87509.30903403295
4.747474747474747,-1.0,87509.30903403295
4.909090909090909,-1.0,87509.30903403295
5.070707070707071,-1.0,87509.30903403295
5.232323232323233,-1.0,68047.06922289327
5.3939393939393945,-1.0,68047.06922289327
5.555555555555555,-1.0,68047.06922289327
5.717171717171718,-1.0,68047.06922289327
5.878787878787879,-1.0,68047.06922289327
6.040404040404041,-1.0,68047.06922289327
6.202020202020202,-1.0,56304.13593993895
6.363636363636364,-1.0,56304.13593993895
6.525252525252526,-1.0,56304.13593993895
6.686868686868687,-1.0,52586.158868804254
6.848484848484849,-1.0,52586.158868804254
7.01010101010101,-1.0,52586.158868804254
7.171717171717172,-1.0,52586.158868804254
7.333333333333334,-1.0,31463.614473722337
7.494949494949496,-1.0,31463.614473722337
7.6565656565656575,-1.0,23157.470805661
7.818181818181818,-1.0,23157.470805661
7.97979797979798,-1.0,23157.470805661
8.141414141414142,-1.0,23157.470805661
8.303030303030305,-1.0,23157.470805661
8.464646464646465,-1.0,23157.470805661
8.626262626262626,-1.0,20010.030099373213
8.787878787878789,-1.0,20010.030099373213
8.94949494949495,-1.0,20010.030099373213
9.11111111111111,-1.0,16744.718246794815
9.272727272727273,-1.0,13748.406769877482
9.434343434343436,-1.0,11838.281671399807
9.595959595959597,-1.0,11838.281671399807
9.757575757575758,-1.0,11085.249164949455
9.91919191919192,-1.0,11085.249164949455
10.080808080808081,-1.0,7083.361753225721
10.242424242424244,-1.0,7083.361753225721
10.404040404040405,-1.0,7083.361753225721
10.565656565656566,-1.0,6657.078299471944
10.727272727272728,-1.0,5849.754076353351
10.88888888888889,-1.0,5849.754076353351
11.050505050505052,-1.0,5287.844542225876
11.212121212121213,-1.0,4453.4680743115305
11.373737373737374,-1.0,4453.4680743115305
11.535353535353536,-1.0,3979.023118779942
11.696969696969697,-1.0,3613.3939547186583
11.85858585858586,-1.0,3613.3939547186583
12.02020202020202,-1.0,3613.3939547186583
12.181818181818183,-1.0,3613.3939547186583
12.343434343434344,-1.0,3613.3939547186583
12.505050505050505,-1.0,3111.7564768680395
12.666666666666668,-1.0,2309.4311139558095
12.828282828282829,-1.0,1728.2697768362382
12.989898989898991,-1.0,1661.6895132401175
13.151515151515152,-1.0,1661.6895132401175
13.313131313131315,-1.0,1598.2789198676944
13.474747474747476,-1.0,1277.1223717369467
13.636363636363637,-1.0,1250.9069597597013
13.7979797979798,-1.0,1165.0735279060868
13.95959595959596,-1.0,301.35318773482595
14.121212121212123,-1.0,301.35318773482595
14.282828282828284,-1.0,301.35318773482595
14.444444444444445,-1.0,284.66774929918336
14.606060606060607,-1.0,262.20883697938274
14.767676767676768,-1.0,249.47433568682084
14.92929292929293,-1.0,249.47433568682084
15.090909090909092,-1.0,249.47433568682084
15.252525252525254,-1.0,249.47433568682084
15.414141414141415,-1.0,233.38109651414592
15.575757575757576,-1.0,228.8778387325624
15.737373737373739,-1.0,202.4414293032431
15.8989898989899,-1.0,202.4414293032431
16.060606060606062,-1.0,202.4414293032431
16.22222222222222,-1.0,202.4414293032431
16.383838383838388,-1.0,202.4414293032431
16.545454545454547,-1.0,202.4414293032431
16.707070707070706,-1.0,186.46716078724359
16.868686868686872,-1.0,186.46716078724359
17.03030303030303,-1.0,186.46716078724359
17.191919191919194,-1.0,186.46716078724359
17.353535353535356,-1.0,186.46716078724359
17.515151515151516,-1.0,186.46716078724359
17.67676767676768,-1.0,186.46716078724359
17.83838383838384,-1.0,181.08538333122544
18.0,-1.0,179.15663246064793
2.0,-0.9292929292929293,118585.76921247793
2.1616161616161618,-0.9292929292929293,118585.76921247793
2.323232323232323,-0.9292929292929293,118585.76921247793
2.484848484848485,-0.9292929292929293,118585.76921247793
2.6464646464646466,-0.9292929292929293,87509.30903403295
2.808080808080808,-0.9292929292929293,87509.30903403295
2.9696969696969697,-0.9292929292929293,87509.30903403295
3.1313131313131315,-0.9292929292929293,87509.30903403295
3.2929292929292933,-0.9292929292929293,87509.30903403295
3.4545454545454546,-0.9292929292929293,87509.30903403295
3.6161616161616164,-0.9292929292929293,87509.30903403295
3.7777777777777777,-0.9292929292929293,87509.30903403295
3.9393939393939394,-0.9292929292929293,87509.30903403295
4.101010101010101,-0.9292929292929293,87509.30903403295
4.262626262626263,-0.9292929292929293,87509.30903403295
4.424242424242424,-0.9292929292929293,87509.30903403295
4.5858585858585865,-0.9292929292929293,87509.30903403295
4.747474747474747,-0.9292929292929293,87509.30903403295
4.909090909090909,-0.9292929292929293,87509.30903403295
5.070707070707071,-0.9292929292929293,87509.30903403295
5.232323232323233,-0.9292929292929293,87509.30903403295
5.3939393939393945,-0.9292929292929293,68047.06922289327
5.555555555555555,-0.9292929292929293,68047.06922289327
5.717171717171718,-0.9292929292929293,68047.06922289327
5.878787878787879,-0.9292929292929293,68047.06922289327
6.040404040404041,-0.9292929292929293,68047.06922289327
6.202020202020202,-0.9292929292929293,68047.06922289327
6.363636363636364,-0.9292929292929293,56304.13593993895
6.525252525252526,-0.9292929292929293,56304.13593993895
6.686868686868687,-0.9292929292929293,56304.13593993895
6.848484848484849,-0.9292929292929293,52586.158868804254
7.01010101010101,-0.9292929292929293,52586.158868804254
7.171717171717172,-0.9292929292929293,52586.158868804254
7.333333333333334,-0.9292929292929293,46528.778377200564
7.494949494949496,-0.9292929292929293,31463.614473722337
7.6565656565656575,-0.9292929292929293,23157.470805661
7.818181818181818,-0.9292929292929293,23157.470805661
7.97979797979798,-0.9292929292929293,23157.470805661
8.141414141414142,-0.9292929292929293,23157.470805661
8.303030303030305,-0.9292929292929293,23157.470805661
8.464646464646465,-0.9292929292929293,23157.470805661
8.626262626262626,-0.9292929292929293,20010.030099373213
8.787878787878789,-0.9292929292929293,20010.030099373213
8.94949494949495,-0.9292929292929293,20010.030099373213
9.11111111111111,-0.9292929292929293,16744.718246794815
9.272727272727273,-0.9292929292929293,13748.406769877482
